"","location","age_group","forecast_date","target_end_date","horizon","observed","lower_95","lower_80","lower_50","median","upper_50","upper_80","upper_95"
"176","DE","00-04",2024-12-05,2024-12-29,4,88184,98981.162223039,106418.326679953,114226.743169096,123139.220015452,132622.318167012,142290.468353484,153831.751610354
"177","DE","05-14",2024-12-05,2024-12-08,1,179649,137166.582125267,148806.727795171,159530.579986778,172053.630768781,185692.446378897,199627.828253855,215723.579217469
"178","DE","05-14",2024-12-05,2024-12-15,2,191280,142176.562378191,156374.472023368,171460.142495825,189344.728733369,208916.521480366,228244.646482323,252054.424898815
"179","DE","05-14",2024-12-05,2024-12-22,3,194282,124582.460255452,140169.698810995,154815.975054858,173104.904080461,194106.768325408,214639.161314889,241160.509851798
"180","DE","05-14",2024-12-05,2024-12-29,4,54930,52693.9230015751,59301.6055072281,66180.6087490519,74697.2558011745,84087.4664833234,93971.9228567174,105775.328830941
"181","DE","15-34",2024-12-05,2024-12-08,1,401567,328039.749238066,354126.524697838,380515.1131408,411778.231438225,444647.864333581,478560.007015797,520026.714563695
"182","DE","15-34",2024-12-05,2024-12-15,2,422563,304791.639729104,335542.701660534,364057.802209296,401975.639082487,444560.480750236,485635.223198664,534674.117887129
"183","DE","15-34",2024-12-05,2024-12-22,3,387003,251626.918622376,280972.153510511,309206.107118473,345701.229453722,387341.245792836,429202.481056303,481106.030177939
"184","DE","15-34",2024-12-05,2024-12-29,4,103087,103964.782706326,115754.17264776,129097.916924674,145149.798962189,162597.803550373,180831.11369304,203213.081758917
"185","DE","35-59",2024-12-05,2024-12-08,1,465705,383609.137033822,418984.144227389,452053.636428322,490710.260651773,533306.656024233,577938.258300159,627817.677658184
"186","DE","35-59",2024-12-05,2024-12-15,2,482911,362152.599931119,404948.076746778,447781.243188918,498331.485196659,556126.436784044,615659.983938181,684015.940180934
"187","DE","35-59",2024-12-05,2024-12-22,3,445344,286282.618107063,325898.972423654,364839.921000657,413513.919249938,470784.310583992,529603.636073903,604353.509794955
