location,age_group,forecast_date,target_end_date,horizon,type,quantile,value
DE-MV,00+,2024-07-04,2024-07-28,4,quantile,0.75,2032400
DE-MV,00+,2024-07-04,2024-07-28,4,quantile,0.9,2466600
DE-MV,00+,2024-07-04,2024-07-28,4,quantile,0.975,3018300
DE-MV,00+,2024-07-04,2024-07-28,4,mean,NA,1681245.82062303
DE-NI-HB,00+,2024-07-04,2024-07-07,1,quantile,0.025,1108100
DE-NI-HB,00+,2024-07-04,2024-07-07,1,quantile,0.1,1287600
DE-NI-HB,00+,2024-07-04,2024-07-07,1,quantile,0.25,1464200
DE-NI-HB,00+,2024-07-04,2024-07-07,1,quantile,0.5,1679000
DE-NI-HB,00+,2024-07-04,2024-07-07,1,quantile,0.75,1914000
DE-NI-HB,00+,2024-07-04,2024-07-07,1,quantile,0.9,2143400
DE-NI-HB,00+,2024-07-04,2024-07-07,1,quantile,0.975,2420300
DE-NI-HB,00+,2024-07-04,2024-07-07,1,mean,NA,1701253.6495197
DE-NI-HB,00+,2024-07-04,2024-07-14,2,quantile,0.025,1071100
DE-NI-HB,00+,2024-07-04,2024-07-14,2,quantile,0.1,1287500
DE-NI-HB,00+,2024-07-04,2024-07-14,2,quantile,0.25,1505100
DE-NI-HB,00+,2024-07-04,2024-07-14,2,quantile,0.5,1774700
DE-NI-HB,00+,2024-07-04,2024-07-14,2,quantile,0.75,2075000
DE-NI-HB,00+,2024-07-04,2024-07-14,2,quantile,0.9,2372500
DE-NI-HB,00+,2024-07-04,2024-07-14,2,quantile,0.975,2736600
DE-NI-HB,00+,2024-07-04,2024-07-14,2,mean,NA,1808413.53241246
DE-NI-HB,00+,2024-07-04,2024-07-21,3,quantile,0.025,1049700
DE-NI-HB,00+,2024-07-04,2024-07-21,3,quantile,0.1,1302300
DE-NI-HB,00+,2024-07-04,2024-07-21,3,quantile,0.25,1561400
DE-NI-HB,00+,2024-07-04,2024-07-21,3,quantile,0.5,1888100
DE-NI-HB,00+,2024-07-04,2024-07-21,3,quantile,0.75,2257700
DE-NI-HB,00+,2024-07-04,2024-07-21,3,quantile,0.9,2628800
DE-NI-HB,00+,2024-07-04,2024-07-21,3,quantile,0.975,3088200
DE-NI-HB,00+,2024-07-04,2024-07-21,3,mean,NA,1935249.53682437
DE-NI-HB,00+,2024-07-04,2024-07-28,4,quantile,0.025,1042500
DE-NI-HB,00+,2024-07-04,2024-07-28,4,quantile,0.1,1332700
DE-NI-HB,00+,2024-07-04,2024-07-28,4,quantile,0.25,1636100
DE-NI-HB,00+,2024-07-04,2024-07-28,4,quantile,0.5,2025000
DE-NI-HB,00+,2024-07-04,2024-07-28,4,quantile,0.75,2471500
DE-NI-HB,00+,2024-07-04,2024-07-28,4,quantile,0.9,2925100
DE-NI-HB,00+,2024-07-04,2024-07-28,4,quantile,0.975,3492500
DE-NI-HB,00+,2024-07-04,2024-07-28,4,mean,NA,2088206.95040916
DE-NW,00+,2024-07-04,2024-07-07,1,quantile,0.025,682500
