location,age_group,forecast_date,target_end_date,horizon,type,quantile,value
DE-MV,00+,2024-10-17,2024-11-03,3,quantile,0.975,6273100
DE-MV,00+,2024-10-17,2024-11-10,4,quantile,0.025,1583300
DE-MV,00+,2024-10-17,2024-11-10,4,quantile,0.1,2179600
DE-MV,00+,2024-10-17,2024-11-10,4,quantile,0.25,2833200
DE-MV,00+,2024-10-17,2024-11-10,4,quantile,0.5,3704100
DE-MV,00+,2024-10-17,2024-11-10,4,quantile,0.75,4738500
DE-MV,00+,2024-10-17,2024-11-10,4,quantile,0.9,5817800
DE-MV,00+,2024-10-17,2024-11-10,4,quantile,0.975,7198500
DE-NI-HB,00+,2024-10-17,2024-10-20,1,quantile,0.025,1549800
DE-NI-HB,00+,2024-10-17,2024-10-20,1,quantile,0.1,1792400
DE-NI-HB,00+,2024-10-17,2024-10-20,1,quantile,0.25,2030500
DE-NI-HB,00+,2024-10-17,2024-10-20,1,quantile,0.5,2319100
DE-NI-HB,00+,2024-10-17,2024-10-20,1,quantile,0.75,2634200
DE-NI-HB,00+,2024-10-17,2024-10-20,1,quantile,0.9,2940900
DE-NI-HB,00+,2024-10-17,2024-10-20,1,quantile,0.975,3310600
DE-NI-HB,00+,2024-10-17,2024-10-27,2,quantile,0.025,1522000
DE-NI-HB,00+,2024-10-17,2024-10-27,2,quantile,0.1,1820400
DE-NI-HB,00+,2024-10-17,2024-10-27,2,quantile,0.25,2119500
DE-NI-HB,00+,2024-10-17,2024-10-27,2,quantile,0.5,2489100
DE-NI-HB,00+,2024-10-17,2024-10-27,2,quantile,0.75,2899600
DE-NI-HB,00+,2024-10-17,2024-10-27,2,quantile,0.9,3305500
DE-NI-HB,00+,2024-10-17,2024-10-27,2,quantile,0.975,3801100
DE-NI-HB,00+,2024-10-17,2024-11-03,3,quantile,0.025,1502000
DE-NI-HB,00+,2024-10-17,2024-11-03,3,quantile,0.1,1852500
DE-NI-HB,00+,2024-10-17,2024-11-03,3,quantile,0.25,2210800
DE-NI-HB,00+,2024-10-17,2024-11-03,3,quantile,0.5,2661000
DE-NI-HB,00+,2024-10-17,2024-11-03,3,quantile,0.75,3169000
DE-NI-HB,00+,2024-10-17,2024-11-03,3,quantile,0.9,3677800
DE-NI-HB,00+,2024-10-17,2024-11-03,3,quantile,0.975,4306300
DE-NI-HB,00+,2024-10-17,2024-11-10,4,quantile,0.025,1484800
DE-NI-HB,00+,2024-10-17,2024-11-10,4,quantile,0.1,1885000
DE-NI-HB,00+,2024-10-17,2024-11-10,4,quantile,0.25,2301500
DE-NI-HB,00+,2024-10-17,2024-11-10,4,quantile,0.5,2833300
DE-NI-HB,00+,2024-10-17,2024-11-10,4,quantile,0.75,3441900
DE-NI-HB,00+,2024-10-17,2024-11-10,4,quantile,0.9,4058400
DE-NI-HB,00+,2024-10-17,2024-11-10,4,quantile,0.975,4827700
DE-NW,00+,2024-10-17,2024-10-20,1,quantile,0.025,1060700
DE-NW,00+,2024-10-17,2024-10-20,1,quantile,0.1,1239800
DE-NW,00+,2024-10-17,2024-10-20,1,quantile,0.25,1416900
DE-NW,00+,2024-10-17,2024-10-20,1,quantile,0.5,1633100
DE-NW,00+,2024-10-17,2024-10-20,1,quantile,0.75,1870500
DE-NW,00+,2024-10-17,2024-10-20,1,quantile,0.9,2103000
DE-NW,00+,2024-10-17,2024-10-20,1,quantile,0.975,2384600
DE-NW,00+,2024-10-17,2024-10-27,2,quantile,0.025,1038900
DE-NW,00+,2024-10-17,2024-10-27,2,quantile,0.1,1259700
DE-NW,00+,2024-10-17,2024-10-27,2,quantile,0.25,1483000
DE-NW,00+,2024-10-17,2024-10-27,2,quantile,0.5,1761300
DE-NW,00+,2024-10-17,2024-10-27,2,quantile,0.75,2072700
DE-NW,00+,2024-10-17,2024-10-27,2,quantile,0.9,2382600
DE-NW,00+,2024-10-17,2024-10-27,2,quantile,0.975,2763400
DE-NW,00+,2024-10-17,2024-11-03,3,quantile,0.025,1021200
DE-NW,00+,2024-10-17,2024-11-03,3,quantile,0.1,1280600
DE-NW,00+,2024-10-17,2024-11-03,3,quantile,0.25,1548600
DE-NW,00+,2024-10-17,2024-11-03,3,quantile,0.5,1888800
DE-NW,00+,2024-10-17,2024-11-03,3,quantile,0.75,2275900
DE-NW,00+,2024-10-17,2024-11-03,3,quantile,0.9,2666500
DE-NW,00+,2024-10-17,2024-11-03,3,quantile,0.975,3152200
